,0to1,0to2,1to0,1to2,1to3,2to0,2to4,3to4,3to5,4to2,4to3,4to5,5to3
0,7.834,17.646,0.0,0.0,6.358,0.0,15.582,0.0,7.486,0.0,0.0,20.15,0.0
1,26.01,0.0,0.0,0.0,20.662,0.0,0.0,0.0,26.246,0.0,0.0,0.0,0.0
2,0.0,26.104,0.0,0.0,0.0,0.0,20.664,0.0,0.0,0.0,0.0,25.718,0.0
3,26.01,0.0,0.0,0.0,20.662,0.0,0.0,0.0,26.246,0.0,0.0,0.0,0.0
4,0.0,26.104,0.0,0.0,0.0,0.0,20.664,0.0,0.0,0.0,0.0,25.718,0.0
5,26.01,0.0,0.0,0.0,20.662,0.0,0.0,0.0,26.246,0.0,0.0,0.0,0.0
6,0.0,26.104,0.0,0.0,0.0,0.0,20.664,0.0,0.0,0.0,0.0,25.718,0.0
7,25.888,0.0,0.0,0.0,20.584,0.0,0.0,0.0,26.078,0.0,0.0,0.0,0.0
8,0.0,26.154,0.0,0.0,0.0,0.0,20.686,0.0,0.0,0.0,0.0,25.786,0.0
9,26.106,0.0,0.0,0.0,20.778,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0
10,0.0,26.154,0.0,0.0,0.0,0.0,20.686,0.0,0.0,0.0,0.0,25.786,0.0
11,26.106,0.0,0.0,0.0,20.778,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0
12,0.0,26.154,0.0,0.0,0.0,0.0,20.686,0.0,0.0,0.0,0.0,25.786,0.0
