,0to1,0to2,1to0,1to2,1to3,2to0,2to4,3to4,3to5,4to2,4to3,4to5,5to3
0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564
1,0.017630812256141725,0.05081412895030131,0.0,0.0,0.010325535953502385,0.0,0.032689526227987396,0.0,0.012104093947509647,0.0,0.0,0.05490249373388135,0.0
2,0.06555691205171843,0.0,0.0,0.0,0.03882510944326979,0.0,0.0,0.0,0.06284624509190398,0.0,0.0,0.0,0.0
3,0.0,0.059491776903926964,0.0,0.0,0.0,0.0,0.034855444086542196,0.0,0.0,0.0,0.0,0.06007810422734858,0.0
4,0.06117138867054234,0.0,0.0,0.0,0.035213248102923186,0.0,0.0,0.0,0.0607142846473054,0.0,0.0,0.0,0.0
5,0.0,0.05758454033789647,0.0,0.0,0.0,0.0,0.03312576844236318,0.0,0.0,0.0,0.0,0.057767074448854656,0.0
6,0.05808916640784176,0.0,0.0,0.0,0.03324517908850252,0.0,0.0,0.0,0.05784420382059392,0.0,0.0,0.0,0.0
7,0.0,0.05747720547674717,0.0,0.0,0.0,0.0,0.032908216569978783,0.0,0.0,0.0,0.0,0.05747312394060158,0.0
8,0.057978085838133755,0.0,0.0,0.0,0.03314335585832163,0.0,0.0,0.0,0.057975255658042735,0.0,0.0,0.0,0.0
9,0.0,0.0574689353749508,0.0,0.0,0.0,0.0,0.03282104109291664,0.0,0.0,0.0,0.0,0.0573603415480123,0.0
10,0.05720388118929062,0.0,0.0,0.0,0.03266765096837652,0.0,0.0,0.0,0.05775780326602102,0.0,0.0,0.0,0.0
11,0.0,0.057714350943262924,0.0,0.0,0.0,0.0,0.032816863858149754,0.0,0.0,0.0,0.0,0.05700762817892025,0.0
12,0.05741303177612915,0.0,0.0,0.0,0.032745194529697805,0.0,0.0,0.0,0.057679796590697614,0.0,0.0,0.0,0.0
13,0.0,0.05785262914823846,0.0,0.0,8.990002969392938e-05,0.0,0.032793127517624726,0.0,0.011948943310074718,0.0,0.0,0.045917394716721835,0.0
14,0.05756890320451728,3.6049949081558217e-05,0.0,0.0,0.027893902793743756,0.0,0.004894243714828623,0.0,0.033163864234801,0.0,0.0,0.024710999792626257,0.0
15,0.009673496522822117,0.04814768091295943,0.0,0.0,0.01478533330990862,0.0,0.01808833955704409,0.0,0.04305809457969798,0.0,0.0,0.015564819925330221,0.0
16,0.0,0.05866910139572,0.0,0.0,0.0,0.0,0.033078038108094864,0.0,0.0,0.0,0.0,0.057175136848351654,0.0
17,0.05689401752420328,0.0,0.0,0.0,0.032607519627429395,0.0,0.0,0.0,0.057901175170745035,0.0,0.0,0.0,0.0
18,0.0,0.058432918775477495,0.0,0.0,0.0,0.0,0.03294209388573986,0.0,0.0,0.0,0.0,0.056963070171255695,0.0
19,0.0566362370662216,0.0,0.0,0.0,0.03244004922059138,0.0,0.0,0.0,0.05775441697786665,0.0,0.0,0.0,0.0
20,0.0,0.05846918974685282,0.0,0.0,0.0,0.0,0.03307161333511137,0.0,0.0,0.0,0.0,0.05713867240234631,0.0
21,0.056626908764443505,0.0,0.0,0.0,0.03233622954275388,0.0,0.0,0.0,0.05740922554226266,0.0,0.0,0.0,0.0
22,0.0,0.05802898576789225,0.0,0.0,0.0,0.0,0.032767391572486766,0.0,0.0,0.0,0.0,0.057117823066895286,0.0
23,0.05728869815059996,0.0,0.0,0.0,0.03286846214414349,0.0,0.0,0.0,0.058317422778989846,0.0,0.0,0.0,0.0
24,0.0,0.058004432444076465,0.0,0.0,0.0,0.0,0.032755388844011225,0.0,0.0,0.0,0.0,0.05711566735660356,0.0
25,0.057272477980430773,0.0,0.0,0.0,0.03284585709613708,0.0,0.0,0.0,0.05829201004595947,0.0,0.0,0.0,0.0
26,0.0,0.05844878307010453,0.0,0.0,0.0,0.0,0.032932387598745366,0.0,0.0,0.0,0.0,0.057179102745687854,0.0
27,0.057033116584526665,0.0,0.0,0.0,0.03266227783837238,0.0,0.0,0.0,0.05813188183234701,0.0,0.0,0.0,0.0
28,0.0,0.057915274896920485,0.0,0.0,0.0,0.0,0.03270554466475595,0.0,0.0,0.0,0.0,0.05705581851336484,0.0
29,0.057341583205834525,0.0,0.0,0.0,0.03286476640241859,0.0,0.0,0.0,0.05834952510534653,0.0,0.0,0.0,0.0
30,0.0,0.05793614762781982,0.0,0.0,0.0,0.0,0.03271908570364131,0.0,0.0,0.0,0.0,0.05709129882906428,0.0
31,0.05737398410815178,0.0,0.0,0.0,0.03287441359495734,0.0,0.0,0.0,0.058376461813575656,0.0,0.0,0.0,0.0
32,0.0,0.05789769670835651,0.0,0.0,0.0,0.0,0.03269884586904822,0.0,0.0,0.0,0.0,0.05706664325511141,0.0
33,0.0574040250157644,0.0,0.0,0.0,0.03288362137397703,0.0,0.0,0.0,0.058401657231416514,0.0,0.0,0.0,0.0
34,0.0,0.058124334620918046,0.0,0.0,0.0,0.0,0.03264454233073163,0.0,0.0,0.0,0.0,0.05659641182590147,0.0
35,0.056614103226139724,0.0,0.0,0.0,0.032282481490775006,0.0,0.0,0.0,0.05812829431002203,0.0,0.0,0.0,0.0
36,0.0,0.05831039055455965,0.0,0.0,0.0,0.0,0.03287880596077374,0.0,0.0,0.0,0.0,0.05696398197037016,0.0
37,0.03613576994182051,0.021205583818407536,0.0,0.0,0.029775244330400814,0.0,0.002720131376796308,0.0,0.05789411339543251,0.0,0.0,0.0,0.0
