,0to1,0to2,1to0,1to2,1to3,2to0,2to4,3to4,3to5,4to2,4to3,4to5,5to3
0,6.776,20.792,0.0,0.0,8.164,0.0,13.776,0.0,14.592,0.0,0.0,14.172,0.0
1,21.844,4.16,0.0,0.0,11.576,0.0,9.2,0.0,7.156,0.0,0.0,18.748,0.0
2,16.436,9.656,0.0,0.0,18.872,0.0,1.788,0.0,26.244,0.0,0.0,0.0,0.0
3,3.496,22.676,0.0,0.0,0.0,0.0,20.716,0.0,0.0,0.0,0.0,25.868,0.0
4,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
5,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
6,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
7,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
8,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
9,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
10,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
11,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
12,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
13,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
14,26.088,0.0,0.0,0.0,20.744,0.0,0.06,0.0,21.08,0.0,0.0,5.084,0.0
15,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
16,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
17,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
18,26.088,0.0,0.0,0.0,20.744,0.0,0.06,0.0,21.08,0.0,0.0,5.084,0.0
19,4.244,21.88,0.0,0.0,9.216,0.0,11.452,0.0,19.212,0.0,0.0,7.104,0.0
20,9.544,16.728,0.0,0.0,1.764,0.0,19.076,0.0,0.0,0.0,0.0,25.876,0.0
21,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
22,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
23,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
24,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
25,26.088,0.0,0.0,0.0,20.744,0.0,0.06,0.0,21.08,0.0,0.0,5.084,0.0
26,0.032,25.888,0.0,0.0,3.184,0.0,17.456,0.0,6.372,0.0,0.0,19.552,0.0
27,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
28,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
29,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
30,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
31,25.968,0.0,0.0,0.0,20.644,0.0,0.0,0.0,26.232,0.0,0.0,0.0,0.0
32,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
33,21.944,4.108,0.0,0.0,14.764,0.0,6.028,0.0,13.536,0.0,0.0,12.536,0.0
34,12.552,13.708,0.0,0.0,13.108,0.0,7.748,0.0,18.748,0.0,0.0,7.448,0.0
35,0.0,26.14,0.0,0.0,0.0,0.0,20.744,0.0,0.0,0.0,0.0,25.872,0.0
36,26.088,0.0,0.0,0.0,20.744,0.0,0.06,0.0,21.08,0.0,0.0,5.084,0.0
37,12.544,13.736,0.0,0.0,13.064,0.0,7.808,0.0,13.524,0.0,0.0,12.536,0.0
38,15.856,10.38,0.0,0.0,13.068,0.0,7.808,0.0,13.54,0.0,0.0,12.544,0.0
39,0.04,26.08,0.0,0.0,3.244,0.0,17.48,0.0,11.66,0.0,0.0,14.58,0.0
40,21.844,4.16,0.0,0.0,11.576,0.0,9.2,0.0,7.156,0.0,0.0,18.748,0.0
41,16.436,9.656,0.0,0.0,18.872,0.0,1.788,0.0,26.244,0.0,0.0,0.0,0.0
