,CO2,Fuel
0,2624.722222222222,1.1283318358790055
1,2995.765938597688,1.287813949714469
2,3655.9332315441243,1.5715746576853664
3,8512.99645365871,3.659459387804282
4,11899.737696579301,5.115321486000928
5,16321.416454692106,7.015935248771041
6,20572.05059250228,8.843132058226319
7,16940.47709325007,7.282082306068928
8,19758.13811901897,8.493255252756455
9,19939.608065770804,8.571264760931953
10,11161.017755054232,4.797756263357919
11,22230.278565697954,9.555939735732483
12,15572.710024511394,6.694245583084517
13,11960.400588727833,5.1413481630461515
14,16850.943775218315,7.243622212008278
15,23632.69694224121,10.158844389936453
16,24526.34487122084,10.543041891632251
17,24063.349285761484,10.343941238281966
18,16568.598856512283,7.122319466796215
19,18199.968223736018,7.823553255363265
20,21203.87482397888,9.114768596692379
21,34554.270375684275,14.853539695560562
22,32345.837051218252,13.904265728832662
23,23760.6481146572,10.213906300343075
24,34292.236715582374,14.74091485039932
25,28602.867081440505,12.295408270233107
26,38771.92536358474,16.66667857859461
27,38562.899545019856,16.576833696304913
28,31826.18059254956,13.680882950011473
29,35444.998084261424,15.236496198407963
30,29341.92427725037,12.61306805103468
31,46362.25920764162,19.92936389688867
32,33272.07032327133,14.302349895971378
33,45526.85267028259,19.570153820576778
34,38150.73041210183,16.399642566858052
35,48917.56678840194,21.027732089207227
36,50443.33673293201,21.68352194628962
37,39510.039956228604,16.983960862113243
38,63125.97563084348,27.13539820912702
39,33026.845459555734,14.197102237098601
40,42953.26786961884,18.46407217534902
41,52440.819052601146,22.54228729442614
42,40492.56402579442,17.40627993632475
43,23341.404082538575,10.033611274709335
44,57020.152720178405,24.510537130812306
45,47018.74777084419,20.211672767925943
46,50909.597109414346,21.884102057218165
47,49223.01294842947,21.15909129871642
48,49955.11790143523,21.473854242941307
49,86157.1585175808,37.035382869774665
50,51585.692294482746,22.174581563160718
51,74053.9118493335,31.83275565223044
52,68244.55447137816,29.335654794264965
53,65039.9226449151,27.958082205545992
54,68078.04701140113,29.264144883698428
55,49890.23520217818,21.44594164393922
56,69324.84725414119,29.800180825518613
57,61970.213383721595,26.638426527068972
58,69831.06619229261,30.01765049807339
59,65003.43438309082,27.942334436724163
60,72768.89545712169,31.280606067130734
61,65278.40149412616,28.06056703063006
62,49561.81930792969,21.304687559203458
63,86731.2078264281,37.28213574436831
64,50853.02946292846,21.859718874350477
65,68821.90308390626,29.583768904002618
66,62336.9515183116,26.79634582519483
67,83570.85957379392,35.92370607998051
68,75253.92451965345,32.348626427251304
69,81736.21159994933,35.135019411983095
70,81107.35732011743,34.86466022337235
71,63323.58412707702,27.22025041425931
72,91976.07962577393,39.53687016955817
73,91290.28033896166,39.241909166246984
74,86097.48809054615,37.00996430260666
75,54320.020712946825,23.35023606231249
76,54308.640979219424,23.345287590330607
77,83231.32303712545,35.7777995099116
78,62780.16431456755,26.986778633270635
79,62868.20360268459,27.024651482829782
80,63409.577382719806,27.257414948904955
81,90278.34033039655,38.8070009433767
82,113380.11088588941,48.73759075604759
83,90387.43264015255,38.85381938532965
84,86573.69291964649,37.214483274555754
85,81342.56045911238,34.96578498253706
86,102927.16372977605,44.24413346327705
87,106173.01220014304,45.63951138089677
88,91079.5230656763,39.15150417590613
89,80696.85821989046,34.6883618467797
90,120713.29551184052,51.889679689027105
91,94756.84257724707,40.732004602393374
92,84105.68259541958,36.153727766103394
93,79820.59434112303,34.31161811245853
94,84417.22508957396,36.28760607977237
95,93053.46836675987,39.99978024326566
96,75912.31878528839,32.63175048992533
97,85489.36831815013,36.748373867315365
98,81115.13541299722,34.868159248548515
99,77711.24208066873,33.4048960725109
100,68297.15933811401,29.358283631666502
101,87621.43133551613,37.66501637106956
102,100176.28388139166,43.06177053875867
103,91680.70164122748,39.409841069260835
104,76505.76053690996,32.88691166522838
105,111297.82125715559,47.842474681364735
106,90896.03501931891,39.07255864167963
107,117362.78543597803,50.449559649388306
108,106357.75198277578,45.71903004584832
109,85650.75471120124,36.81783438164386
110,119968.17163161383,51.5694215675083
111,82790.62913635878,35.58835290456107
112,89863.02950029407,38.628559949430944
113,100674.54725268895,43.275992655606295
114,83099.4863884784,35.72121760670244
115,103334.18565872581,44.419211641112774
116,136710.33718111753,58.76652771631739
117,86109.94973325799,37.01525405225776
118,100882.98992526394,43.36553104988577
119,136109.50519518604,58.507756359471465
120,107851.86059736449,46.36113490419306
121,92715.62970162579,39.85475150335451
122,82766.75065962369,35.57818115357699
123,114271.66019653947,49.12082879434046
124,97990.50979522872,42.12240972255879
125,114581.11206268959,49.25369780559396
126,104500.29488583827,44.920431296193485
127,119424.5074940333,51.33566921673424
128,118803.83441667918,51.06892862854741
129,121482.31434734988,52.22017168916323
130,110015.20156345499,47.291006576577146
131,102999.68570893077,44.275545071115545
132,122936.01187355905,52.84517205394674
133,84985.19956701166,36.53177823986372
134,114415.0256141103,49.18247145356802
135,111716.13930485043,48.02248021393724
136,116259.693624391,49.97547058601065
137,106394.10242464805,45.734595100224055
138,135628.930919033,58.30148448550551
139,97353.36815321793,41.848441201671946
140,124219.36263985492,53.39703460850418
141,123984.9298552388,53.29612807157022
142,112620.10590972581,48.4109562049474
143,121949.4624726548,52.42116642356198
144,137809.7110293418,59.23890297163708
145,132955.8952785699,57.15216680286094
146,106456.64942921497,45.76123950109123
147,140305.02568518356,60.311512526706295
148,129067.18298307693,55.48074453035423
149,146533.65672504582,62.98890865394177
150,147228.0373509102,63.28730011956819
151,115721.19095400193,49.74394054277793
152,113806.12538243391,48.92066224550334
153,146704.40450403508,63.06219626020719
154,146094.1386035831,62.79990358911929
155,107614.68336880968,46.25914350143285
156,147837.29630078876,63.54940133126468
157,132196.14942959844,56.82574413958891
158,118480.34771542547,50.92996297613305
159,184409.9591109748,79.2700360515305
160,131263.74451174965,56.42486159904988
161,139838.48039293877,60.11081501072804
162,137397.12841575826,59.06158568735104
163,157886.43407974864,67.86894603847117
164,165089.49924397736,70.96535565532112
165,158875.17368416832,68.29386729549752
166,115865.63782924597,49.80611670948709
167,187404.43825945866,80.55730696648537
168,126774.357311671,54.494951479617384
