,0to1,0to2,1to0,1to2,1to3,2to0,2to4,3to4,3to5,4to2,4to3,4to5,5to3
0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564
1,0.03895086949086697,0.08773641090577465,0.0,0.0,0.02544564247766208,0.0,0.062361434584292316,0.0,0.03735006071354378,0.0,0.0,0.10053482812956278,0.0
2,0.13510758537379305,0.0,0.0,0.0,0.07685302336199086,0.0,0.0,0.0,0.1350195392200713,0.0,0.0,0.0,0.0
3,0.13594081845448291,0.0,0.0,0.0,0.07233114419984898,0.0,0.0,0.0,0.13663862580710612,0.0,0.0,0.0,0.0
4,0.01171071482457398,0.11883139869989973,0.0,0.0,0.016385919276234794,0.0,0.05637332964188592,0.0,0.05159183688639032,0.0,0.0,0.08630906613355299,0.0
5,0.010984367007001984,0.11723984302884545,0.0,0.0,0.01554597412518875,0.0,0.054579856213285795,0.0,0.04920943391368411,0.0,0.0,0.08361284211685772,0.0
6,0.10927778756231242,0.01935145164716044,0.0,0.0,0.05786001438676536,0.0,0.010539122135219353,0.0,0.11273007280632501,0.0,0.0,0.019800356886070465,0.0
7,0.0,0.12931190074153137,0.0,0.0,0.0,0.0,0.07042235890195529,0.0,0.0,0.0,0.0,0.13174337048523746,0.0
8,0.1096972670311597,0.019087818242268385,0.0,0.0,0.05272963238445144,0.0,0.01563888608997944,0.0,0.08418723322697313,0.0,0.0,0.04794243505929954,0.0
9,0.11087541488712756,0.019475756923588546,0.0,0.0,0.05843135224388071,0.0,0.01058882168251586,0.0,0.11399409958474176,0.0,0.0,0.01996144229369017,0.0
10,0.0,0.12892149863504623,0.0,0.0,0.0,0.0,0.07003245209953048,0.0,0.0,0.0,0.0,0.131598605970978,0.0
11,0.11007607120553234,0.018806143457132003,0.0,0.0,0.05283726611726311,0.0,0.015370888941926088,0.0,0.09746691572636954,0.0,0.0,0.034661873315294495,0.0
12,0.0,0.12899067506986592,0.0,0.0,0.0,0.0,0.06996637584559937,0.0,0.0,0.0,0.0,0.13171959558937543,0.0
13,0.12005744780890676,0.008470327021400355,0.0,0.0,0.06728210482855405,0.0,0.00012776453850336253,0.0,0.11833716158023527,0.0,0.0,0.013174428803004507,0.0
14,0.09648435092784431,0.03383223850973739,0.0,0.0,0.055925486705520853,0.0,0.013122282033748269,0.0,0.11514571955411775,0.0,0.0,0.019062421210092603,0.0
15,0.0,0.12740115605760755,0.0,0.0,0.0,0.0,0.06900609100816762,0.0,0.0,0.0,0.0,0.13000017215273976,0.0
16,0.10988167319089222,0.01893935157690142,0.0,0.0,0.05256723791702661,0.0,0.015489725308853248,0.0,0.0840002474453445,0.0,0.0,0.0476618900546073,0.0
17,0.010686205910530398,0.11896117003935144,0.0,0.0,0.015282899912666585,0.0,0.05435559490025347,0.0,0.04945405493402945,0.0,0.0,0.08392608333971437,0.0
18,0.10931462292514431,0.018847381729688258,0.0,0.0,0.052291893723853976,0.0,0.015405199810073768,0.0,0.08357947040470431,0.0,0.0,0.04741607919404705,0.0
19,0.10589301059984522,0.024150488005509282,0.0,0.0,0.06524583919911608,0.0,0.003265912264168637,0.0,0.12016472183095597,0.0,0.0,0.013506269148533109,0.0
20,4.938863225432462e-05,0.12734549430676526,0.0,0.0,0.004949667152791899,0.0,0.06387555965371167,0.0,0.02834414017553827,0.0,0.0,0.10180421057142708,0.0
21,0.10971026955957479,0.018893889109190133,0.0,0.0,0.052465291397769266,0.0,0.01543534201473558,0.0,0.08388735972115474,0.0,0.0,0.047519875714759956,0.0
22,9.055715951017424e-05,0.12955151339184587,0.0,0.0,0.005321307907107543,0.0,0.06474359680937301,0.0,0.016144204961861596,0.0,0.0,0.11651642763736851,0.0
23,0.11992856852812482,0.00869989334121148,0.0,0.0,0.06739743115843765,0.0,0.0,0.0,0.13160985512691878,0.0,0.0,0.0,0.0
24,0.0,0.12930280103691597,0.0,0.0,0.0,0.0,0.06990836045664302,0.0,0.0,0.0,0.0,0.13176695190611287,0.0
25,0.1198530901403446,0.008695748662703444,0.0,0.0,0.0673523907811127,0.0,0.0,0.0,0.13154683440060608,0.0,0.0,0.0,0.0
26,0.0,0.12900952030133225,0.0,0.0,0.0,0.0,0.06968647308714211,0.0,0.0,0.0,0.0,0.13152842317528735,0.0
27,0.1199103408740431,0.008687230720718402,0.0,0.0,0.06744590907129593,0.0,0.00014734454213866972,0.0,0.11861571988344664,0.0,0.0,0.013333593128986418,0.0
28,0.01077563117221775,0.11857672537893155,0.0,0.0,0.015193836848547233,0.0,0.05420881201282946,0.0,0.035483146967308914,0.0,0.0,0.09664694025115347,0.0
29,0.1205199221100194,0.008704122000094693,0.0,0.0,0.06768979635648839,0.0,0.0,0.0,0.13273120794297644,0.0,0.0,0.0,0.0
30,0.00010011814085189963,0.12855090152638446,0.0,0.0,0.00530181709624419,0.0,0.06414062073918433,0.0,0.016184700855893762,0.0,0.0,0.11522019694227464,0.0
31,0.12005846897883761,0.008710649594820272,0.0,0.0,0.06746004744663672,0.0,0.0,0.0,0.1318115542380401,0.0,0.0,0.0,0.0
32,0.0,0.1293432557077537,0.0,0.0,0.0,0.0,0.06984813084012455,0.0,0.0,0.0,0.0,0.13171811249586005,0.0
33,0.11982436925416876,0.008431910846165987,0.0,0.0,0.06706978488162894,0.0,0.00012671811693804226,0.0,0.1181928017454499,0.0,0.0,0.013088945149922208,0.0
